2024-04-18 11-10-46 top info:
Tasks: 477 total,   2 running, 474 sleeping,   0 stopped,   1 zombie
  Mem:  6005384K total,  5034976K used,   970408K free,  95436800 buffers
 Swap:  3302956K total,   375064K used,  2927892K free,  3306544K cached
800%cpu 217%user   0%nice 130%sys 447%idle   3%iow   0%irq   3%sirq   0%host
   PID USER         PR  NI VIRT  RES  SHR S[%CPU] %MEM     TIME+ ARGS
 17048 shell        20   0  81M  19M  17M R 96.6   0.3   0:00.06 app_process /system/bin com.android.commands.monkey.Monkey -p com.yangcong345.android.phone -v -v -v -s 1000 --ignore-crashes --ignore-timeouts --ignore-security-exceptions --kill-process-after-error --pct-appswitch 20 --pct-touch 40 --pct-motion 10 --pct-trackball 0 --pct-anyevent 10 --pct-flip 0 --pct-pinchzoom 0 --throttle 1000 1200000000
 14857 root         20   0    0    0    0 I  0.0   0.0   0:04.10 [kworker/3:2]
 14725 root         20   0    0    0    0 I  0.0   0.0   0:00.03 [kworker/4:1]
  9377 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  9240 root         20   0    0    0    0 I  0.0   0.0   0:00.19 [kworker/7:0]
  9118 nobody       20   0  10G 1.4M 1.2M S  0.0   0.0   0:00.91 dnsmasq
  8873 u0_a91       20   0  15G 171M  87M S  0.0   2.9   5:47.25 com.yangcong345.cloud.launcher
  8232 u0_i9004     20   0 1.3G  64M  57M S  0.0   1.0   0:00.12 com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
  8118 u0_a76       20   0    0    0    0 Z  0.0   0.0   0:00.01 [ZIDThreadPoolEx]
  7812 u0_a106      20   0  13G  76M  66M S  0.0   1.2   0:00.20 org.chromium.browser
  6665 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fs_suspend_syss]
  5739 u0_a55       20   0  13G  62M  53M S  0.0   1.0   0:00.17 com.android.packageinstaller
  5614 u0_a58       20   0  13G  79M  70M S  0.0   1.3   0:00.66 com.android.documentsui
  5601 root         20   0    0    0    0 I  0.0   0.0   0:00.31 [kworker/6:3]
  5306 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  5262 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  5180 u0_a105      20   0 1.3G  76M  65M S  0.0   1.3   0:00.71 com.google.android.webview:webview_service
  5012 bluetooth    20   0  14G  91M  80M S  0.0   1.5   0:01.86 com.android.bluetooth
  4670 u0_a103      20   0  14G  83M  71M S  0.0   1.4   0:01.18 com.adups.fota
  4477 system       20   0  13G  83M  72M S  0.0   1.4   0:00.92 com.hra.security_manage:hra_provider
  4052 u0_a75       20   0  14G  72M  63M S  0.0   1.2   0:47.83 com.debug.loggerui
  3831 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  3627 u0_a123      20   0  13G  91M  83M S  0.0   1.5   0:40.57 com.android.providers.media.module
  3565 u0_a48       20   0  13G  81M  73M S  0.0   1.3   0:01.18 android.process.media
  3371 system       20   0  10G 3.1M 2.9M S  0.0   0.0   0:00.14 batterywarning
  3339 u0_a124      20   0  13G  78M  68M S  0.0   1.3   0:00.29 android.ext.services
  3316 u0_a51       20   0 1.3G 136M 109M S  0.0   2.3   0:13.94 com.google.android.inputmethod.pinyin
  3293 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  3226 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  3195 system       20   0  14G 172M 152M S  0.0   2.9   1:36.38 com.android.settings
  3134 radio        20   0  14G 108M  90M S  0.0   1.8   0:20.32 com.android.phone
  3113 secure_element 20 0  13G  62M  53M S  0.0   1.0   0:00.11 com.android.se
  3086 network_stack 20  0  13G  95M  79M S  0.0   1.6   0:49.26 com.android.networkstack.process
  3069 u0_a109      20   0  14G 156M 132M S  0.0   2.6   0:06.77 com.android.launcher3
  3055 webview_zygote 20 0 1.6G  42M  37M S  0.0   0.7   0:00.14 webview_zygote
  2956 u0_a57       20   0  13G  75M  67M S  0.0   1.2   0:02.51 com.android.permissioncontroller
  2857 wifi         20   0  10G 8.8M 7.3M S  0.0   0.1   0:02.00 wpa_supplicant -O/data/vendor/wifi/wpa/sockets -dd -g@android:wpa_wlan0
  2850 wifi         20   0  10G 5.7M 4.9M S  0.0   0.0   0:01.07 android.hardware.wifi@1.0-service-lazy
   801 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fm_eint_wq]
   800 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fm_timer_wq]
   785 system       20   0  10G 3.9M 3.7M S  0.0   0.0   0:00.17 netdagent
   781 root         20   0  10G 6.7M 6.1M S  0.0   0.1   0:00.05 update_engine --logtostderr --logtofile --foreground
   780 system       20   0  10G 6.1M 5.6M S  0.0   0.1   0:00.03 gatekeeperd /data/misc/gatekeeper
   764 wifi         20   0  10G 2.7M 2.5M S  0.0   0.0   0:00.03 wlan_assistant
   763 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [mtk_wmtd_worker]
   762 root         20   0    0    0    0 S  0.0   0.0   0:00.28 [mtk_wmtd]
   760 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [mtk_stp_btm]
   759 system       20   0  10G  10M 8.7M S  0.0   0.1   0:00.51 vendor.mediatek.hardware.pq@2.2-service
   758 root         20   0    0    0    0 S  0.0   0.0   0:00.19 [mtk_stp_psm]
   757 system       20   0 8.3M 2.7M 2.5M S  0.0   0.0   0:02.22 thermalloadalgod
   754 system       20   0  10G 3.0M 2.8M S  0.0   0.0   0:06.87 thermal
   753 system       20   0  10G 2.5M 2.3M S  0.0   0.0   0:00.93 getgameserver
   748 cameraserver 20   0  11G  16M  11M S  0.0   0.2   0:00.86 camerahalserver
   747 system       20   0  10G 5.3M 4.6M S  0.0   0.0   0:35.46 android.hardware.sensors@2.0-service-mediatek
   743 wifi         20   0  10G 6.9M 5.7M S  0.0   0.1   0:01.25 wificond
   742 root         30  10  10G 4.9M 4.2M S  0.0   0.0   0:12.32 storaged
   736 shell        20   0  10G 3.7M 3.4M S  0.0   0.0   0:00.05 netdiag
   733 system       20   0  10G 5.0M 4.8M S  0.0   0.0   0:04.99 mobile_log_d
   732 media        20   0  97M  20M  17M S  0.0   0.3   0:06.26 mediaserver
   731 media        20   0  10G 5.3M 4.6M S  0.0   0.0   0:00.20 media.metrics diametrics
   730 mediaex      20   0  10G  22M  19M S  0.0   0.3   0:05.02 media.extractor aextractor
   729 keystore     20   0  10G 7.2M 6.2M S  0.0   0.1   0:00.06 keystore /data/misc/keystore
   723 root         20   0  10G 5.0M 4.4M S  0.0   0.0   0:03.89 installd
   714 system       20   0  10G 2.9M 2.7M S  0.0   0.0   0:00.05 thermald
   709 incidentd    20   0  10G 4.0M 3.6M S  0.0   0.0   0:00.01 incidentd
   707 drm          20   0  61M  21M  19M S  0.0   0.3   0:00.54 drmserver
   700 root         20   0  10G 3.2M 2.9M S  0.0   0.0   0:00.00 dpci
   691 shell        20   0 8.6M 2.0M 1.8M S  0.0   0.0   0:00.05 connsyslogger
   689 cameraserver 20   0  48M  15M  13M S  0.0   0.2   0:00.29 cameraserver
   688 shell        20   0  10G 3.9M 3.6M S  0.0   0.0   0:00.01 lbs_dbg
   687 gps          20   0  39M 4.4M 4.0M S  0.0   0.0   0:00.14 mnld
   668 system       20   0  10G 8.2M 6.7M S  0.0   0.1   0:00.13 android.hardware.neuralnetworks@1.3-service-mtk-neuron
   667 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
   665 nobody       20   0  10G 2.8M 2.6M S  0.0   0.0   0:00.54 traced
   663 nobody       20   0  10G 2.6M 2.5M S  0.0   0.0   0:00.54 traced_probes
   569 system       20   0 8.6M 3.0M 2.6M S  0.0   0.0   0:15.71 fuelgauged
   562 gpu_service  20   0  10G 6.1M 5.4M S  0.0   0.1   0:00.04 gpuservice
   559 credstore    20   0  10G 6.2M 5.6M S  0.0   0.1   0:00.02 credstore /data/misc/credstore
   547 system       20   0  10G 5.5M 4.9M S  0.0   0.0   0:00.03 android.hardware.vibrator-service.mediatek
   545 root         20   0  10G 4.5M 4.1M S  0.0   0.0   0:00.02 vendor.mediatek.hardware.nvram@1.1-service
   541 system       20   0  10G 7.9M 7.1M S  0.0   0.1   0:00.04 vendor.mediatek.hardware.gpu@1.0-service
   539 system       20   0  10G 5.3M 4.8M S  0.0   0.0   0:00.12 android.hardware.lights-service.mediatek
   538 system       20   0  10G 4.5M 4.3M S  0.0   0.0   0:00.04 lbs_hidl_service
   535 root         20   0  10G 4.5M 4.0M S  0.0   0.0   0:00.29 android.hardware.usb@1.1-service-mediatek
   534 system       20   0  10G 4.1M 3.9M S  0.0   0.0   0:00.17 android.hardware.thermal@2.0-service.mtk
   533 system       20   0  10G 4.2M 3.9M S  0.0   0.0   0:00.89 android.hardware.memtrack@1.0-service
   530 system       20   0  10G 4.3M 3.8M S  0.0   0.0   0:09.60 android.hardware.health@2.1-service
   527 system       20   0  10G 8.2M 7.1M S  0.0   0.1   0:00.81 android.hardware.graphics.allocator@4.0-service-mediatek
   526 root         20   0  10G 2.9M 2.5M S  0.0   0.0   0:00.22 ip6tables-restore --noflush -w -v
   525 root         20   0  10G 2.9M 2.5M S  0.0   0.0   0:00.38 iptables-restore --noflush -w -v
   524 system       20   0  10G 5.1M 4.4M S  0.0   0.0   0:00.04 android.hardware.gnss@2.1-service-mediatek
   523 system       20   0  10G 4.1M 3.8M S  0.0   0.0   0:00.01 android.hardware.gatekeeper@1.0-service
   522 media        20   0  22M 4.5M 4.1M S  0.0   0.0   0:00.03 android.hardware.drm@1.3-service.widevine
   521 media        20   0  10G 5.4M 4.9M S  0.0   0.0   0:00.02 android.hardware.drm@1.3-service.clearkey
   520 media        20   0  18M 3.7M 3.4M S  0.0   0.0   0:00.01 android.hardware.cas@1.2-service
   519 bluetooth    20   0  10G 3.8M 3.7M S  0.0   0.0   0:00.43 android.hardware.bluetooth@1.0-service-mediatek
   517 system       20   0  10G 3.5M 3.1M S  0.0   0.0   0:00.01 android.hidl.allocator@1.0-service
   513 root         20   0 1.7G 138M 133M S  0.0   2.3   0:02.33 zygote
   512 root         20   0  13G 158M 150M S  0.0   2.6   0:03.10 zygote64
   511 root         20   0  11G 8.2M 6.5M S  0.0   0.1   0:20.27 netd
   510 statsd       20   0  10G 3.7M 3.3M S  0.0   0.0   0:01.37 statsd
   505 tombstoned   20   0  10G 1.7M 1.6M S  0.0   0.0   0:00.00 tombstoned
   492 root         20   0    0    0    0 I  0.0   0.0   0:00.99 [kworker/5:2]
   482 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   481 root         20   0    0    0    0 S  0.0   0.0   0:05.32 [jbd2/dm-9-8]
   474 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/126-1124000]
   473 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   470 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   463 root         20   0    0    0    0 I  0.0   0.0   0:00.69 [kworker/4:2]
   445 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   444 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   442 system       20   0  10G 2.2M 2.1M S  0.0   0.0   0:00.03 wmt_launcher -p /vendor/firmware/ -o 1
   440 system       20   0  10G 5.3M 4.8M S  0.0   0.0   0:00.17 android.hardware.keymaster@4.0-service.trustkernel
   439 system       20   0  10G 4.3M 3.8M S  0.0   0.0   0:23.69 android.system.suspend@1.0-service
   438 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   437 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   436 system       20   0  10G 2.3M 2.2M S  0.0   0.0   0:05.65 teed --datapath /data/vendor/t6/fs --sptapath /data/vendor/t6/app --systapath /vendor/app/t6 --rpmbdev /dev/mmcblk0rpmb --rpmbdev /dev/rpmb0 --prot /mnt/vendor/persist/t6 --prot /mnt/vendor/protect_f/tee --logpath /data/vendor/t6/tkcore.log --proprefix vendor.trustkernel
   433 root         RT   0  10G 3.8M 3.5M S  0.0   0.0   0:00.14 aee_aed64
   432 root         RT   0  17M 3.2M 2.9M S  0.0   0.0   0:00.15 aee_aed
   431 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [f_mtp]
   428 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   427 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [jbd2/sdc12-8]
   425 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   424 root         20   0    0    0    0 S  0.0   0.0   0:00.02 [jbd2/sdc5-8]
   422 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   421 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [jbd2/sdc6-8]
   417 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   416 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [jbd2/sdc10-8]
   411 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   410 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [jbd2/sdc9-8]
   408 root         20   0  10G 3.9M 3.7M S  0.0   0.0   0:00.01 android.hardware.boot@1.1-service
   407 root         20   0  10G 6.9M 6.2M S  0.0   0.1   0:04.93 vold --blkid_context=u:r:blkid:s0 --blkid_untrusted_context=u:r:blkid_untrusted:s0 --fsck_context=u:r:fsck:s0 --fsck_untrusted_context=u:r:fsck_untrusted:s0
   400 root         -2   0    0    0    0 S  0.0   0.0   0:01.30 [psimon]
   399 system       20   0  10G 3.9M 3.6M S  0.0   0.0   0:01.21 vndservicemanager /dev/vndbinder
   398 system       20   0  10G 5.6M 4.8M S  0.0   0.0   0:15.48 hwservicemanager
   397 system       20   0  10G 4.4M 3.8M S  0.0   0.0   0:06.08 servicemanager
   396 lmkd         -2   0  10G 2.3M 1.8M S  0.0   0.0   0:01.37 lmkd
   376 root         20   0  10G 6.7M 5.2M S  0.0   0.1   0:10.88 ueventd
   374 root         20   0  10G 6.1M 5.1M S  0.0   0.1   0:00.85 init subcontext u:r:vendor_init:s0 15
   372 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   371 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   370 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   369 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   368 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
   367 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   366 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   365 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   364 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   363 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   362 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   361 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
   360 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   359 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   354 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   353 root          0 -20    0    0    0 I  0.0   0.0   0:00.33 [kworker/1:1H]
   352 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   351 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   350 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   349 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
   348 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   347 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   346 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   345 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   344 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   343 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   342 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   341 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   340 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   339 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   337 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   336 root          0 -20    0    0    0 I  0.0   0.0   0:00.09 [kworker/6:1H]
   335 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [jbd2/sdc7-8]
   334 root          0 -20    0    0    0 I  0.0   0.0   0:00.33 [kworker/2:1H]
   333 root          0 -20    0    0    0 I  0.0   0.0   0:00.28 [kworker/0:1H]
   332 root          0 -20    0    0    0 I  0.0   0.0   0:00.24 [kworker/3:1H]
   330 root          0 -20    0    0    0 I  0.0   0.0   0:00.07 [kworker/7:1H]
   329 root          0 -20    0    0    0 I  0.0   0.0   0:00.10 [kworker/4:1H]
   328 root         RT   0    0    0    0 D  0.0   0.0   0:00.23 [wdtk-7]
   327 root         RT   0    0    0    0 D  0.0   0.0   0:00.21 [wdtk-6]
   326 root         RT   0    0    0    0 D  0.0   0.0   0:00.18 [wdtk-5]
   325 root         RT   0    0    0    0 D  0.0   0.0   0:00.18 [wdtk-4]
   324 root         RT   0    0    0    0 D  0.0   0.0   0:00.36 [wdtk-3]
   323 root         RT   0    0    0    0 D  0.0   0.0   0:00.42 [wdtk-2]
   322 root         RT   0    0    0    0 D  0.0   0.0   0:00.47 [wdtk-1]
   321 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [boost_workq]
   320 root         RT   0    0    0    0 D  0.0   0.0   0:00.46 [wdtk-0]
   319 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt-wdk]
   318 root         20   0    0    0    0 D  0.0   0.0   1:03.74 [charger_thread]
   317 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [touch_resume]
   316 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [himax_diag]
   315 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [himax_guest_inf]
   314 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [himax_flash_wq]
   313 root         RT   0    0    0    0 S  0.0   0.0   0:00.62 [irq/127-hxcommo]
   312 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [HX_boot_upgrade]
   311 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [usb_dr_workq]
   310 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mtk-tpd]
   309 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [gyro_polling]
   308 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [accel_polling]
   305 root          0 -20    0    0    0 I  0.0   0.0   0:00.10 [kworker/5:1H]
   304 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [stk_ps_tune0_wq]
   303 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ksched_hint]
   302 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [qos_recv]
   301 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp-ppm]
   300 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [Init_1_Stress]
   299 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [EEM_CTRL_GPU]
   298 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [EEM_CTRL_CCI]
   297 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [EEM_CTRL_L]
   296 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [EEM_CTRL_2L]
   295 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sugov:4]
   294 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sugov:0]
   293 root         20   0    0    0    0 D  0.0   0.0   0:46.40 [ipi_cpu_dvfs_rt]
   291 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ipv6_addrconf]
   287 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [usb_extcon_work]
   286 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dm_bufio_cache]
   285 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [gauge_timer_thr]
   284 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [power_misc_thre]
   283 root         20   0    0    0    0 D  0.0   0.0   0:04.01 [battery_thread]
   282 root         20   0    0    0    0 D  0.0   0.0   0:00.19 [gauge_coulomb_t]
   281 root         RT   0    0    0    0 S  0.0   0.0   0:00.08 [irq/28-mt6370_p]
   280 root         RT   0    0    0    0 S  0.0   0.0   0:00.01 [type_c_port0]
   279 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [tcpc_timer_type]
   278 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [uether_rx1]
   277 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [uether]
   276 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ufs_clk_gating_]
   275 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [scsi_tmf_0]
   274 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [scsi_eh_0]
   273 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [mtk_io_boost]
   272 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [lt_wq]
   271 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt_fstb]
   270 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fpsgo_notifier_]
   269 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt_usrtch__work]
   268 root          0 -20    0    0    0 S  0.0   0.0   0:07.30 [krtatm]
