2024-07-08 18-53-23 top info:
Tasks: 434 total,   2 running, 431 sleeping,   0 stopped,   1 zombie
  Mem:      7.6G total,      4.7G used,      2.9G free,       66M buffers
 Swap:      4.2G total,      201M used,      4.0G free,      2.8G cached
800%cpu 172%user   0%nice  90%sys 538%idle   0%iow   0%irq   0%sirq   0%host
  PID USER         PR  NI VIRT  RES  SHR S[%CPU] %MEM     TIME+ ARGS
16661 shell        20   0  74M  16M  15M R  100   0.2   0:00.05 app_process /system/bin com.android.commands.monkey.Monkey -p com.yangcong345.android.phone -v -v -v -s 1000 --ignore-crashes --ignore-timeouts --ignore-security-exceptions --kill-process-after-error --pct-appswitch 20 --pct-touch 40 --pct-motion 10 --pct-trackball 0 --pct-anyevent 10 --pct-flip 0 --pct-pinchzoom 0 --throttle 1000 1200000000
  467 system       20   0  37M 4.6M 4.1M S  0.0   0.0   0:02.54 android.hardware.memtrack@1.0-service
  466 system       20   0  37M 5.1M 4.6M S  0.0   0.0   0:00.31 android.hardware.light@2.0-service-mediatek
  465 system       20   0  37M 4.7M 4.1M S  0.0   0.0   0:17.19 android.hardware.health@2.0-service
  464 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/144-1124000]
  459 system       20   0 141M  28M  25M S  0.0   0.3   0:05.17 android.hardware.graphics.allocator@2.0-service
  458 system       20   0  78M 7.0M 6.4M S  0.0   0.0   0:00.05 android.hardware.gnss@2.0-service-mediatek
  457 system       20   0  37M 4.3M 4.0M S  0.0   0.0   0:00.02 android.hardware.gatekeeper@1.0-service
  456 media        20   0  18M 6.2M 5.8M S  0.0   0.0   0:00.05 android.hardware.drm@1.2-service.widevine
  455 media        20   0  60M 6.5M 6.0M S  0.0   0.0   0:00.03 android.hardware.drm@1.2-service.clearkey
  454 media        20   0  20M 6.6M 6.2M S  0.0   0.0   0:00.05 android.hardware.drm@1.0-service
  453 system       20   0  58M 4.4M 4.1M S  0.0   0.0   0:00.02 android.hardware.configstore@1.1-service
  452 media        20   0  15M 4.0M 3.8M S  0.0   0.0   0:00.03 android.hardware.cas@1.1-service
  451 bluetooth    20   0 111M 4.7M 4.3M S  0.0   0.0   0:00.53 android.hardware.bluetooth@1.0-service-mediatek
  450 audioserver  20   0  46M  12M  12M S  0.0   0.1   1:44.64 android.hardware.audio@5.0-service-mediatek
  449 system       20   0  37M 4.5M 4.0M S  0.0   0.0   0:00.04 android.hidl.allocator@1.0-service
  447 root         20   0 1.6G 136M 121M S  0.0   1.7   0:01.78 zygote
  446 root         20   0 5.1G 154M 132M S  0.0   1.9   0:02.48 zygote64
  445 root         20   0 2.3G 9.2M 7.5M S  0.0   0.1   0:07.15 netd
  425 root         20   0 2.0G 6.6M 6.2M S  0.0   0.0   0:00.04 apexd
  396 system       20   0  34M 2.3M 2.2M S  0.0   0.0   0:00.19 wmt_launcher -p /vendor/firmware/ -o 1
  394 system       20   0 2.0G 5.0M 4.6M S  0.0   0.0   0:00.04 android.hardware.keymaster@4.0-service.trustkernel
  393 system       20   0  94M 6.4M 5.7M S  0.0   0.0   6:06.22 android.system.suspend@1.0-service
  392 system       20   0  75M 3.9M 3.6M S  0.0   0.0   0:01.62 teed --datapath /data/vendor/t6/fs --sptapath /data/vendor/t6/app --systapath /vendor/app/t6 --prot /mnt/vendor/persist/t6 --logpath /data/vendor/t6/tkcore.log --proprefix vendor.trustkernel
  388 root         RT   0  38M 4.6M 4.2M S  0.0   0.0   0:00.38 aee_aed64
  387 root         RT   0  15M 4.0M 3.7M S  0.0   0.0   0:00.35 aee_aed
  383 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [f_mtp]
  381 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  380 root         20   0    0    0    0 S  0.0   0.0   0:00.08 [jbd2/sdc12-8]
  378 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  377 root         20   0    0    0    0 S  0.0   0.0   0:00.14 [jbd2/sdc5-8]
  375 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  374 root         20   0    0    0    0 S  0.0   0.0   0:00.09 [jbd2/sdc6-8]
  372 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  371 root         20   0    0    0    0 S  0.0   0.0   0:00.10 [jbd2/sdc10-8]
  369 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  368 root         20   0    0    0    0 S  0.0   0.0   0:00.10 [jbd2/sdc9-8]
  366 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  365 root         20   0    0    0    0 S  0.0   0.0   0:03.90 [jbd2/sdc49-8]
  355 root         20   0  37M 4.2M 4.0M S  0.0   0.0   0:00.02 android.hardware.boot@1.0-service
  353 root         20   0 147M 6.4M 6.0M S  0.0   0.0   0:01.03 vold --blkid_context=u:r:blkid:s0 --blkid_untrusted_context=u:r:blkid_untrusted:s0 --fsck_context=u:r:fsck:s0 --fsck_untrusted_context=u:r:fsck_untrusted:s0
  346 system       20   0  35M 2.4M 2.2M S  0.0   0.0   0:00.00 vndservicemanager /dev/vndbinder
  345 system       20   0 2.0G 5.6M 4.7M S  0.0   0.0   0:08.99 hwservicemanager
  344 system       20   0  35M 3.6M 3.1M S  0.0   0.0   0:01.60 servicemanager
  343 logd         18  -2 162M 5.4M 3.8M S  0.0   0.0   1:26.64 logd
  333 root         20   0  38M 6.9M 5.7M S  0.0   0.0   0:41.35 ueventd
  332 root         20   0  38M 6.0M 5.5M S  0.0   0.0   0:00.29 init subcontext u:r:vendor_init:s0 13
  331 root         20   0  39M 6.2M 5.7M S  0.0   0.0   0:01.04 init subcontext u:r:vendor_init:s0 7
  330 root          0 -20    0    0    0 I  0.0   0.0   0:00.30 [kworker/0:1H]
  329 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  328 root          0 -20    0    0    0 I  0.0   0.0   0:00.19 [kworker/4:1H]
  327 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
  326 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
  325 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
  324 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
  323 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
  322 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
  321 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  320 root          0 -20    0    0    0 I  0.0   0.0   0:00.19 [kworker/7:1H]
  318 root          0 -20    0    0    0 I  0.0   0.0   0:00.42 [kworker/1:1H]
  317 root          0 -20    0    0    0 I  0.0   0.0   0:00.35 [kworker/3:1H]
  316 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
  315 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
  314 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
  313 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
  312 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
  311 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
  310 root          0 -20    0    0    0 I  0.0   0.0   0:00.39 [kworker/2:1H]
  307 root          0 -20    0    0    0 I  0.0   0.0   0:00.18 [kworker/6:1H]
  306 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  305 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [usb_dr_workq]
  304 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
  303 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
  302 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
  301 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
  300 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
  299 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
  298 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  297 root         20   0    0    0    0 S  0.0   0.0   0:00.11 [jbd2/sdc7-8]
  296 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
  295 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
  294 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
  293 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
  292 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
  291 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
  290 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
  289 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
  288 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
  287 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
  286 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
  285 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
  284 root          0 -20    0    0    0 I  0.0   0.0   0:00.19 [kworker/5:1H]
  283 root         RT   0    0    0    0 D  0.0   0.0   0:01.53 [wdtk-7]
  282 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [boost_workq]
  281 root         RT   0    0    0    0 D  0.0   0.0   0:01.42 [wdtk-6]
  280 root         RT   0    0    0    0 D  0.0   0.0   0:01.68 [wdtk-5]
  279 root         RT   0    0    0    0 D  0.0   0.0   0:01.58 [wdtk-4]
  278 root         RT   0    0    0    0 D  0.0   0.0   0:01.56 [wdtk-3]
  277 root         RT   0    0    0    0 D  0.0   0.0   0:01.66 [wdtk-2]
  276 root         RT   0    0    0    0 D  0.0   0.0   0:01.49 [wdtk-1]
  275 root         RT   0    0    0    0 D  0.0   0.0   0:01.52 [wdtk-0]
  274 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt-wdk]
  272 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [touch_resume]
  271 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [himax_diag]
  270 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [himax_guest_inf]
  269 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [himax_dump_wq]
  268 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [HX_boot_upgrade]
  267 root         RT   0    0    0    0 S  0.0   0.0   0:00.38 [irq/181-hxcommo]
  266 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mtk-tpd]
  265 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mag_polling]
  264 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [gyro_polling]
  263 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [accel_polling]
  262 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ksched_hint]
  261 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [qos_recv]
  260 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp-ppm]
  259 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [Init_1_Stress]
  258 root         20   0    0    0    0 S  0.0   0.0   0:00.09 [EEM_CTRL_GPU]
  257 root         20   0    0    0    0 S  0.0   0.0   0:00.11 [EEM_CTRL_CCI]
  256 root         20   0    0    0    0 S  0.0   0.0   0:00.08 [EEM_CTRL_L]
  255 root         20   0    0    0    0 S  0.0   0.0   0:00.04 [EEM_CTRL_2L]
  254 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sugov:4]
  253 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sugov:0]
  252 root         20   0    0    0    0 D  0.0   0.0   0:29.29 [ipi_cpu_dvfs_rt]
  251 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [hall_switch]
  250 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ipv6_addrconf]
  248 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [usb_extcon_work]
  247 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dm_bufio_cache]
  246 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [gauge_timer_thr]
  245 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [power_misc_thre]
  244 root         20   0    0    0    0 D  0.0   0.0   0:05.01 [battery_thread]
  243 root         20   0    0    0    0 D  0.0   0.0   0:03.44 [gauge_coulomb_t]
  242 root         RT   0    0    0    0 S  0.0   0.0   0:00.19 [irq/28-mt6370_p]
  241 root         RT   0    0    0    0 S  0.0   0.0   0:00.10 [type_c_port0]
  240 root         RT   0    0    0    0 S  0.0   0.0   0:00.14 [tcpc_timer_type]
  236 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [uether_rx1]
  235 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [uether]
  234 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [spi5]
  233 root         20   0    0    0    0 S  0.0   0.0   0:00.02 [spi4]
  232 root         20   0    0    0    0 S  0.0   0.0   0:00.05 [spi3]
  231 root         20   0    0    0    0 S  0.0   0.0   0:00.02 [spi2]
  230 root         20   0    0    0    0 S  0.0   0.0   0:00.06 [spi1]
  229 root         20   0    0    0    0 S  0.0   0.0   0:00.03 [spi0]
  228 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [scsi_tmf_0]
  227 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [scsi_eh_0]
  226 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [mtk_io_boost]
  225 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [lt_wq]
  224 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt_fstb]
  223 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fpsgo_notifier_]
  222 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt_usrtch__work]
  221 root          0 -20    0    0    0 S  0.0   0.0   0:02.86 [krtatm]
  220 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bcct_chrlmt_wor]
  219 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dram_vcore_wq]
  218 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cpu_core_wq]
  217 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cpu_freq_wq]
  216 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccu-enque]
  215 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [disp_switch_mod]
  214 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_fb_heap]
  213 root         RT   0    0    0    0 S  0.0   0.0   1:06.63 [present_fence_w]
  212 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [disp_od_trigger]
  211 root         RT   0    0    0    0 S  0.0   0.0   0:00.03 [disp_delay_trig]
  210 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [display_check_a]
  209 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [decouple_trigge]
  208 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [decouple_update]
  207 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [disp_path_recov]
  206 root         RT   0    0    0    0 D  0.0   0.0   0:01.81 [disp_check]
  205 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [disp_idlemgr]
  203 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [ddp_irq_log_kth]
  202 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [hang_detect1]
  201 root         RT   0    0    0    0 D  0.0   0.0   0:01.68 [hang_detect]
  200 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mtk_vibrator]
  199 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SCP_RESET_WQ]
  198 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SCP_LOG_WQ]
  197 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SCP_WQ]
  196 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [vpu_wq]
  195 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [vpu1]
  194 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [vpu0]
  193 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [RSC-CMDQ-WQ]
  192 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [WMFE-CMDQ-WQ]
  191 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mali_aeewp]
  190 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_job_fault]
  188 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [gpu_bucks]
  187 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ged_kpi]
  186 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ged_notify_sw_v]
  185 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [accdet_eint]
  184 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dismicQueue]
  183 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [accdet]
  182 root         20   0    0    0    0 S  0.0   0.0   0:00.30 [btif_rxd]
  179 root         20   0    0    0    0 S  0.0   0.0   0:26.71 [pbm]
  177 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [hwrng]
  140 root         20   0    0    0    0 S  0.0   0.0   0:00.31 [kswapd0]
  139 root         20   0    0    0    0 S  0.0   0.0   0:00.27 [kauditd]
  117 root         20   0    0    0    0 S  0.0   0.0   0:01.25 [tee-log]
  116 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [mdrt_thread]
  115 root         20   0    0    0    0 D  0.0   0.0   0:00.96 [ion_history]
  114 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_mm_heap_for]
  113 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_comm_pool]
  112 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_mm_heap_for]
  111 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_comm_pool]
  110 root         20   0    0    0    0 S  0.0   0.0   0:00.04 [ion_mm_heap_for]
  108 root         20   0    0    0    0 S  0.0   0.0   0:12.89 [ion_mm_heap]
  106 root         20   0    0    0    0 S  0.0   0.0   0:17.48 [dlpt_notify_thr]
  105 root         20   0    0    0    0 S  0.0   0.0   0:00.11 [bat_percent_not]
  104 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [lbat_service]
  103 root         RT   0    0    0    0 S  0.0   0.0   0:08.15 [irq/200-mt6358-]
  100 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cfg80211]
   98 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [devfreq_wq]
   97 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [charger_in]
   96 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [tcpc_power_off]
   95 root         20   0    0    0    0 S  0.0   0.0   0:00.14 [chgdet_thread]
   94 root         20   0    0    0    0 S  0.0   0.0   0:00.07 [pd_dbg_info]
   93 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_mdp_task]
   92 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_resource]
   91 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   90 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   89 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   88 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   87 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   86 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   85 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   84 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   83 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   82 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   81 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   80 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   79 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   78 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   77 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   76 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   75 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   74 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   73 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   72 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   71 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   70 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   69 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   68 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   67 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   66 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   65 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   64 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   63 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   62 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   61 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   60 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   59 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kblockd]
   58 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [crypto]
   57 root         20   0    0    0    0 S  0.0   0.0   0:00.19 [kcompactd0]
   56 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [writeback]
   55 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [oom_reaper]
   54 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_timeout_ha]
